Time,Quadrant Number,Ball Colour,Type (Entry or Exit)
0:01:00.900000,2,white,Exit
0:01:00.900000,2,white,Entry
0:01:00.900000,3,white,Exit
0:01:00.933333,3,white,Entry
0:01:00.933333,2,white,Exit
0:01:00.933333,2,white,Entry
0:01:00.933333,3,white,Exit
0:01:00.966667,3,white,Entry
0:01:00.966667,2,white,Exit
0:01:00.966667,2,white,Entry
0:01:00.966667,3,white,Exit
0:01:01,3,white,Entry
0:01:01,2,white,Exit
0:01:01,2,white,Entry
0:01:01,3,white,Exit
0:01:01.033333,3,white,Entry
0:01:01.033333,2,white,Exit
0:01:01.033333,4,white,Entry
0:01:01.033333,3,white,Exit
0:01:01.033333,2,white,Entry
0:01:01.033333,4,white,Exit
0:01:01.066667,3,white,Entry
0:01:01.066667,2,white,Exit
0:01:01.066667,4,white,Entry
0:01:01.066667,3,white,Exit
0:01:01.066667,2,white,Entry
0:01:01.066667,4,white,Exit
0:01:01.100000,3,white,Entry
0:01:01.100000,2,white,Exit
0:01:01.100000,4,white,Entry
0:01:01.100000,3,white,Exit
0:01:01.100000,2,white,Entry
0:01:01.100000,4,white,Exit
0:01:01.133333,3,white,Entry
0:01:01.133333,2,white,Exit
0:01:01.133333,4,white,Entry
0:01:01.133333,3,white,Exit
0:01:01.133333,2,white,Entry
0:01:01.133333,4,white,Exit
0:01:01.166667,3,white,Entry
0:01:01.166667,2,white,Exit
0:01:01.166667,4,white,Entry
0:01:01.166667,3,white,Exit
0:01:01.166667,2,white,Entry
0:01:01.166667,4,white,Exit
0:01:01.200000,3,white,Entry
0:01:01.200000,2,white,Exit
0:01:01.200000,2,white,Entry
0:01:01.200000,3,white,Exit
0:01:01.233333,4,white,Entry
0:01:01.233333,2,white,Exit
0:01:01.733333,3,white,Entry
0:01:01.733333,4,white,Exit
0:01:01.833333,4,white,Entry
0:01:01.833333,3,white,Exit
0:01:01.833333,3,white,Entry
0:01:01.833333,4,white,Exit
0:01:01.900000,4,white,Entry
0:01:01.900000,3,white,Exit
0:01:01.900000,3,white,Entry
0:01:01.900000,4,white,Exit
0:01:01.900000,4,white,Entry
0:01:01.900000,3,white,Exit
0:01:01.933333,3,white,Entry
0:01:01.933333,4,white,Exit
0:01:01.933333,4,white,Entry
0:01:01.933333,3,white,Exit
0:01:01.966667,3,white,Entry
0:01:01.966667,4,white,Exit
0:01:01.966667,4,white,Entry
0:01:01.966667,3,white,Exit
0:01:02,3,white,Entry
0:01:02,4,white,Exit
0:01:02.033333,4,white,Entry
0:01:02.033333,3,white,Exit
0:01:02.033333,3,white,Entry
0:01:02.033333,4,white,Exit
0:01:02.033333,4,white,Entry
0:01:02.033333,3,white,Exit
0:01:02.066667,3,white,Entry
0:01:02.066667,4,white,Exit
0:01:02.066667,4,white,Entry
0:01:02.066667,3,white,Exit
0:01:02.100000,3,white,Entry
0:01:02.100000,4,white,Exit
0:01:02.133333,4,white,Entry
0:01:02.133333,3,white,Exit
0:01:02.133333,3,white,Entry
0:01:02.133333,4,white,Exit
0:01:02.166667,4,white,Entry
0:01:02.166667,3,white,Exit
0:01:02.166667,3,white,Entry
0:01:02.166667,4,white,Exit
0:01:02.166667,4,white,Entry
0:01:02.166667,3,white,Exit
0:01:02.200000,3,white,Entry
0:01:02.200000,4,white,Exit
0:01:02.233333,4,white,Entry
0:01:02.233333,3,white,Exit
0:01:02.233333,3,white,Entry
0:01:02.233333,4,white,Exit
0:01:02.266667,4,white,Entry
0:01:02.266667,3,white,Exit
0:01:02.266667,3,white,Entry
0:01:02.266667,4,white,Exit
0:01:02.300000,4,white,Entry
0:01:02.300000,3,white,Exit
0:01:02.300000,3,white,Entry
0:01:02.300000,4,white,Exit
0:01:02.333333,4,white,Entry
0:01:02.333333,3,white,Exit
0:01:02.333333,3,white,Entry
0:01:02.333333,4,white,Exit
0:01:02.366667,4,white,Entry
0:01:02.366667,3,white,Exit
0:01:02.366667,3,white,Entry
0:01:02.366667,4,white,Exit
0:01:02.400000,4,white,Entry
0:01:02.400000,3,white,Exit
0:01:02.400000,3,white,Entry
0:01:02.400000,4,white,Exit
0:01:02.500000,4,white,Entry
0:01:02.500000,3,white,Exit
0:01:02.500000,3,white,Entry
0:01:02.500000,4,white,Exit
0:01:02.733333,4,white,Entry
0:01:02.733333,3,white,Exit
0:01:02.733333,3,white,Entry
0:01:02.733333,4,white,Exit
0:01:02.766667,4,white,Entry
0:01:02.766667,3,white,Exit
0:01:02.766667,3,white,Entry
0:01:02.766667,4,white,Exit
0:01:02.800000,4,white,Entry
0:01:02.800000,3,white,Exit
0:01:02.800000,3,white,Entry
0:01:02.800000,4,white,Exit
0:01:02.833333,4,white,Entry
0:01:02.833333,3,white,Exit
0:01:02.833333,3,white,Entry
0:01:02.833333,4,white,Exit
0:01:02.866667,4,white,Entry
0:01:02.866667,3,white,Exit
0:01:02.866667,3,white,Entry
0:01:02.866667,4,white,Exit
0:01:02.900000,4,white,Entry
0:01:02.900000,3,white,Exit
0:01:02.900000,3,white,Entry
0:01:02.900000,4,white,Exit
0:01:02.933333,4,white,Entry
0:01:02.933333,3,white,Exit
0:01:02.933333,3,white,Entry
0:01:02.933333,4,white,Exit
0:01:02.966667,4,white,Entry
0:01:02.966667,3,white,Exit
0:01:02.966667,3,white,Entry
0:01:02.966667,4,white,Exit
0:01:03.133333,4,white,Entry
0:01:03.133333,3,white,Exit
0:01:03.133333,3,white,Entry
0:01:03.133333,4,white,Exit
0:01:03.166667,4,white,Entry
0:01:03.166667,3,white,Exit
0:01:03.166667,3,white,Entry
0:01:03.166667,4,white,Exit
0:01:03.800000,4,white,Entry
0:01:03.800000,3,white,Exit
0:01:03.800000,3,white,Entry
0:01:03.800000,4,white,Exit
0:01:03.833333,4,red,Entry
0:01:03.833333,3,red,Exit
0:01:03.833333,4,white,Entry
0:01:03.833333,3,white,Exit
0:01:03.833333,3,white,Entry
0:01:03.833333,4,white,Exit
0:01:03.833333,4,white,Entry
0:01:03.833333,3,white,Exit
0:01:03.833333,3,white,Entry
0:01:03.833333,4,white,Exit
0:01:03.866667,3,red,Entry
0:01:03.866667,4,red,Exit
0:01:03.866667,4,red,Entry
0:01:03.866667,3,red,Exit
0:01:03.866667,4,white,Entry
0:01:03.866667,3,white,Exit
0:01:03.900000,3,red,Entry
0:01:03.900000,4,red,Exit
0:01:03.900000,4,red,Entry
0:01:03.900000,3,red,Exit
0:01:03.900000,3,white,Entry
0:01:03.900000,4,white,Exit
0:01:03.900000,4,white,Entry
0:01:03.900000,3,white,Exit
0:01:03.933333,3,red,Entry
0:01:03.933333,4,red,Exit
0:01:03.933333,4,red,Entry
0:01:03.933333,3,red,Exit
0:01:03.933333,3,white,Entry
0:01:03.933333,4,white,Exit
0:01:03.933333,4,white,Entry
0:01:03.933333,3,white,Exit
0:01:03.933333,3,white,Entry
0:01:03.933333,4,white,Exit
0:01:03.933333,4,white,Entry
0:01:03.933333,3,white,Exit
0:01:03.966667,3,red,Entry
0:01:03.966667,4,red,Exit
0:01:03.966667,4,red,Entry
0:01:03.966667,3,red,Exit
0:01:03.966667,3,white,Entry
0:01:03.966667,4,white,Exit
0:01:03.966667,4,white,Entry
0:01:03.966667,3,white,Exit
0:01:04,3,red,Entry
0:01:04,4,red,Exit
0:01:04,4,red,Entry
0:01:04,3,red,Exit
0:01:04,3,white,Entry
0:01:04,4,white,Exit
0:01:04,4,white,Entry
0:01:04,3,white,Exit
0:01:04.033333,3,white,Entry
0:01:04.033333,4,white,Exit
0:01:04.033333,4,white,Entry
0:01:04.033333,3,white,Exit
0:01:04.066667,3,white,Entry
0:01:04.066667,4,white,Exit
0:01:04.066667,4,white,Entry
0:01:04.066667,3,white,Exit
0:01:04.100000,3,white,Entry
0:01:04.100000,4,white,Exit
0:01:04.100000,4,white,Entry
0:01:04.100000,3,white,Exit
0:01:04.133333,3,white,Entry
0:01:04.133333,4,white,Exit
0:01:04.133333,4,white,Entry
0:01:04.133333,3,white,Exit
0:01:04.166667,3,white,Entry
0:01:04.166667,4,white,Exit
0:01:04.166667,4,white,Entry
0:01:04.166667,3,white,Exit
0:01:04.200000,3,white,Entry
0:01:04.200000,4,white,Exit
0:01:04.200000,4,white,Entry
0:01:04.200000,3,white,Exit
0:01:04.200000,3,white,Entry
0:01:04.200000,4,white,Exit
0:01:04.233333,4,white,Entry
0:01:04.233333,3,white,Exit
0:01:04.233333,3,white,Entry
0:01:04.233333,4,white,Exit
0:01:04.266667,4,white,Entry
0:01:04.266667,3,white,Exit
0:01:04.266667,3,white,Entry
0:01:04.266667,4,white,Exit
0:01:04.333333,4,white,Entry
0:01:04.333333,3,white,Exit
0:01:04.333333,3,white,Entry
0:01:04.333333,4,white,Exit
0:01:04.400000,4,white,Entry
0:01:04.400000,3,white,Exit
0:01:04.400000,3,white,Entry
0:01:04.400000,4,white,Exit
0:01:04.533333,4,white,Entry
0:01:04.533333,3,white,Exit
0:01:04.533333,3,white,Entry
0:01:04.533333,4,white,Exit
0:01:04.566667,4,white,Entry
0:01:04.566667,3,white,Exit
0:01:04.600000,3,white,Entry
0:01:04.600000,4,white,Exit
0:01:04.600000,4,white,Entry
0:01:04.600000,3,white,Exit
0:01:04.633333,3,white,Entry
0:01:04.633333,4,white,Exit
0:01:04.633333,4,white,Entry
0:01:04.633333,3,white,Exit
0:01:04.666667,2,red,Entry
0:01:04.666667,4,red,Exit
0:01:04.700000,4,red,Entry
0:01:04.700000,2,red,Exit
0:01:04.700000,2,red,Entry
0:01:04.700000,4,red,Exit
0:01:04.733333,4,red,Entry
0:01:04.733333,2,red,Exit
0:01:04.733333,2,red,Entry
0:01:04.733333,4,red,Exit
0:01:04.733333,3,white,Entry
0:01:04.733333,4,white,Exit
0:01:04.733333,4,white,Entry
0:01:04.733333,3,white,Exit
0:01:04.766667,4,red,Entry
0:01:04.766667,2,red,Exit
0:01:04.766667,2,red,Entry
0:01:04.766667,4,red,Exit
0:01:04.766667,4,red,Entry
0:01:04.766667,2,red,Exit
0:01:04.766667,3,white,Entry
0:01:04.766667,4,white,Exit
0:01:04.766667,4,white,Entry
0:01:04.766667,3,white,Exit
0:01:04.766667,2,white,Entry
0:01:04.766667,4,white,Exit
0:01:04.766667,4,white,Entry
0:01:04.766667,2,white,Exit
0:01:04.800000,2,red,Entry
0:01:04.800000,4,red,Exit
0:01:04.800000,3,white,Entry
0:01:04.800000,4,white,Exit
0:01:04.800000,4,white,Entry
0:01:04.800000,3,white,Exit
0:01:04.833333,4,red,Entry
0:01:04.833333,2,red,Exit
0:01:04.833333,2,red,Entry
0:01:04.833333,4,red,Exit
0:01:04.833333,3,white,Entry
0:01:04.833333,4,white,Exit
0:01:04.833333,4,white,Entry
0:01:04.833333,3,white,Exit
0:01:04.833333,3,white,Entry
0:01:04.833333,4,white,Exit
0:01:04.833333,4,white,Entry
0:01:04.833333,3,white,Exit
0:01:04.866667,4,red,Entry
0:01:04.866667,2,red,Exit
0:01:04.866667,2,red,Entry
0:01:04.866667,4,red,Exit
0:01:04.866667,3,white,Entry
0:01:04.866667,4,white,Exit
0:01:04.866667,2,white,Entry
0:01:04.866667,3,white,Exit
0:01:04.866667,4,white,Entry
0:01:04.866667,2,white,Exit
0:01:04.900000,4,red,Entry
0:01:04.900000,2,red,Exit
0:01:04.900000,2,red,Entry
0:01:04.900000,4,red,Exit
0:01:04.900000,3,white,Entry
0:01:04.900000,4,white,Exit
0:01:04.900000,4,white,Entry
0:01:04.900000,3,white,Exit
0:01:04.933333,4,red,Entry
0:01:04.933333,2,red,Exit
0:01:04.933333,2,red,Entry
0:01:04.933333,4,red,Exit
0:01:04.933333,3,white,Entry
0:01:04.933333,4,white,Exit
0:01:04.933333,4,white,Entry
0:01:04.933333,3,white,Exit
0:01:04.933333,2,white,Entry
0:01:04.933333,4,white,Exit
0:01:04.933333,4,white,Entry
0:01:04.933333,2,white,Exit
0:01:04.966667,4,red,Entry
0:01:04.966667,2,red,Exit
0:01:04.966667,2,red,Entry
0:01:04.966667,4,red,Exit
0:01:04.966667,4,red,Entry
0:01:04.966667,2,red,Exit
0:01:04.966667,3,white,Entry
0:01:04.966667,4,white,Exit
0:01:04.966667,4,white,Entry
0:01:04.966667,3,white,Exit
0:01:05,2,red,Entry
0:01:05,4,red,Exit
0:01:05,3,white,Entry
0:01:05,4,white,Exit
0:01:05,4,white,Entry
0:01:05,3,white,Exit
0:01:05.033333,4,red,Entry
0:01:05.033333,2,red,Exit
0:01:05.033333,3,white,Entry
0:01:05.033333,4,white,Exit
0:01:05.033333,4,white,Entry
0:01:05.033333,3,white,Exit
0:01:05.066667,3,white,Entry
0:01:05.066667,4,white,Exit
0:01:05.066667,4,white,Entry
0:01:05.066667,3,white,Exit
0:01:05.100000,3,white,Entry
0:01:05.100000,4,white,Exit
0:01:05.100000,4,white,Entry
0:01:05.100000,3,white,Exit
0:01:05.133333,3,white,Entry
0:01:05.133333,4,white,Exit
0:01:05.133333,4,white,Entry
0:01:05.133333,3,white,Exit
0:01:05.166667,3,white,Entry
0:01:05.166667,4,white,Exit
0:01:05.200000,4,white,Entry
0:01:05.200000,3,white,Exit
0:01:05.266667,3,white,Entry
0:01:05.266667,4,white,Exit
0:01:05.500000,4,white,Entry
0:01:05.500000,3,white,Exit
0:01:05.633333,3,red,Entry
0:01:05.633333,4,red,Exit
0:01:05.633333,4,red,Entry
0:01:05.633333,3,red,Exit
0:01:05.633333,3,white,Entry
0:01:05.633333,4,white,Exit
0:01:05.633333,4,white,Entry
0:01:05.633333,3,white,Exit
0:01:05.666667,3,red,Entry
0:01:05.666667,4,red,Exit
0:01:05.666667,4,red,Entry
0:01:05.666667,3,red,Exit
0:01:05.666667,3,white,Entry
0:01:05.666667,4,white,Exit
0:01:05.666667,4,white,Entry
0:01:05.666667,3,white,Exit
0:01:05.700000,3,red,Entry
0:01:05.700000,4,red,Exit
0:01:05.700000,4,red,Entry
0:01:05.700000,3,red,Exit
0:01:05.700000,3,red,Entry
0:01:05.700000,4,red,Exit
0:01:05.700000,4,red,Entry
0:01:05.700000,3,red,Exit
0:01:05.700000,3,white,Entry
0:01:05.700000,4,white,Exit
0:01:05.700000,4,white,Entry
0:01:05.700000,3,white,Exit
0:01:05.733333,3,red,Entry
0:01:05.733333,4,red,Exit
0:01:05.733333,4,red,Entry
0:01:05.733333,3,red,Exit
0:01:05.733333,3,white,Entry
0:01:05.733333,4,white,Exit
0:01:05.733333,4,white,Entry
0:01:05.733333,3,white,Exit
0:01:05.766667,3,red,Entry
0:01:05.766667,4,red,Exit
0:01:05.766667,4,red,Entry
0:01:05.766667,3,red,Exit
0:01:05.766667,3,white,Entry
0:01:05.766667,4,white,Exit
0:01:05.766667,4,white,Entry
0:01:05.766667,3,white,Exit
0:01:05.800000,3,red,Entry
0:01:05.800000,4,red,Exit
0:01:05.800000,4,red,Entry
0:01:05.800000,3,red,Exit
0:01:05.800000,3,red,Entry
0:01:05.800000,4,red,Exit
0:01:05.800000,4,red,Entry
0:01:05.800000,3,red,Exit
0:01:06.566667,3,red,Entry
0:01:06.566667,4,red,Exit
0:01:06.566667,4,red,Entry
0:01:06.566667,3,red,Exit
0:01:06.566667,2,red,Entry
0:01:06.566667,4,red,Exit
0:01:06.566667,3,white,Entry
0:01:06.566667,4,white,Exit
0:01:06.566667,4,white,Entry
0:01:06.566667,3,white,Exit
0:01:06.600000,3,red,Entry
0:01:06.600000,2,red,Exit
0:01:06.600000,4,red,Entry
0:01:06.600000,3,red,Exit
0:01:06.600000,2,red,Entry
0:01:06.600000,4,red,Exit
0:01:06.633333,3,red,Entry
0:01:06.633333,2,red,Exit
0:01:06.633333,4,red,Entry
0:01:06.633333,3,red,Exit
0:01:06.633333,2,red,Entry
0:01:06.633333,4,red,Exit
0:01:06.633333,2,white,Entry
0:01:06.633333,4,white,Exit
0:01:06.633333,4,white,Entry
0:01:06.633333,2,white,Exit
0:01:06.666667,4,red,Entry
0:01:06.666667,2,red,Exit
0:01:06.666667,2,red,Entry
0:01:06.666667,4,red,Exit
0:01:06.666667,1,red,Entry
0:01:06.666667,2,red,Exit
0:01:06.666667,2,red,Entry
0:01:06.666667,1,red,Exit
0:01:06.666667,2,white,Entry
0:01:06.666667,4,white,Exit
0:01:06.666667,4,white,Entry
0:01:06.666667,2,white,Exit
0:01:06.666667,2,white,Entry
0:01:06.666667,4,white,Exit
0:01:06.666667,1,white,Entry
0:01:06.666667,2,white,Exit
0:01:06.700000,4,red,Entry
0:01:06.700000,2,red,Exit
0:01:06.700000,2,red,Entry
0:01:06.700000,4,red,Exit
0:01:06.700000,1,red,Entry
0:01:06.700000,2,red,Exit
0:01:06.700000,2,red,Entry
0:01:06.700000,1,red,Exit
0:01:06.700000,4,white,Entry
0:01:06.700000,1,white,Exit
0:01:06.700000,2,white,Entry
0:01:06.700000,4,white,Exit
0:01:06.700000,1,white,Entry
0:01:06.700000,2,white,Exit
0:01:06.700000,2,white,Entry
0:01:06.700000,1,white,Exit
0:01:06.700000,4,white,Entry
0:01:06.700000,2,white,Exit
0:01:06.700000,2,white,Entry
0:01:06.700000,4,white,Exit
0:01:06.733333,4,red,Entry
0:01:06.733333,2,red,Exit
0:01:06.733333,2,red,Entry
0:01:06.733333,4,red,Exit
0:01:06.733333,1,red,Entry
0:01:06.733333,2,red,Exit
0:01:06.733333,2,red,Entry
0:01:06.733333,1,red,Exit
0:01:06.733333,1,yellow,Entry
0:01:06.733333,2,yellow,Exit
0:01:06.733333,2,yellow,Entry
0:01:06.733333,1,yellow,Exit
0:01:06.733333,4,white,Entry
0:01:06.733333,2,white,Exit
0:01:06.733333,3,white,Entry
0:01:06.733333,4,white,Exit
0:01:06.733333,4,white,Entry
0:01:06.733333,3,white,Exit
0:01:06.733333,3,white,Entry
0:01:06.733333,4,white,Exit
0:01:06.733333,1,white,Entry
0:01:06.733333,3,white,Exit
0:01:06.733333,2,white,Entry
0:01:06.733333,1,white,Exit
0:01:06.733333,1,white,Entry
0:01:06.733333,2,white,Exit
0:01:06.733333,2,white,Entry
0:01:06.733333,1,white,Exit
0:01:06.733333,4,white,Entry
0:01:06.733333,2,white,Exit
0:01:06.733333,1,white,Entry
0:01:06.733333,4,white,Exit
0:01:06.733333,2,white,Entry
0:01:06.733333,1,white,Exit
0:01:06.733333,1,white,Entry
0:01:06.733333,2,white,Exit
0:01:06.733333,2,white,Entry
0:01:06.733333,1,white,Exit
0:01:06.733333,1,white,Entry
0:01:06.733333,2,white,Exit
0:01:06.733333,2,white,Entry
0:01:06.733333,1,white,Exit
0:01:06.733333,1,white,Entry
0:01:06.733333,2,white,Exit
0:01:06.733333,2,white,Entry
0:01:06.733333,1,white,Exit
0:01:06.733333,1,white,Entry
0:01:06.733333,2,white,Exit
0:01:06.733333,2,white,Entry
0:01:06.733333,1,white,Exit
0:01:06.733333,4,white,Entry
0:01:06.733333,2,white,Exit
0:01:06.733333,1,white,Entry
0:01:06.733333,4,white,Exit
0:01:06.733333,2,white,Entry
0:01:06.733333,1,white,Exit
0:01:06.766667,4,red,Entry
0:01:06.766667,2,red,Exit
0:01:06.766667,2,red,Entry
0:01:06.766667,4,red,Exit
0:01:06.766667,1,red,Entry
0:01:06.766667,2,red,Exit
0:01:06.766667,2,red,Entry
0:01:06.766667,1,red,Exit
0:01:06.766667,4,white,Entry
0:01:06.766667,2,white,Exit
0:01:06.766667,3,white,Entry
0:01:06.766667,4,white,Exit
0:01:06.766667,1,white,Entry
0:01:06.766667,3,white,Exit
0:01:06.766667,2,white,Entry
0:01:06.766667,1,white,Exit
0:01:06.766667,1,white,Entry
0:01:06.766667,2,white,Exit
0:01:06.766667,2,white,Entry
0:01:06.766667,1,white,Exit
0:01:06.766667,4,white,Entry
0:01:06.766667,2,white,Exit
0:01:06.766667,2,white,Entry
0:01:06.766667,4,white,Exit
0:01:06.766667,1,white,Entry
0:01:06.766667,2,white,Exit
0:01:06.766667,2,white,Entry
0:01:06.766667,1,white,Exit
0:01:06.766667,1,white,Entry
0:01:06.766667,2,white,Exit
0:01:06.766667,2,white,Entry
0:01:06.766667,1,white,Exit
0:01:06.766667,1,white,Entry
0:01:06.766667,2,white,Exit
0:01:06.766667,2,white,Entry
0:01:06.766667,1,white,Exit
0:01:06.766667,1,white,Entry
0:01:06.766667,2,white,Exit
0:01:06.766667,2,white,Entry
0:01:06.766667,1,white,Exit
0:01:06.766667,4,white,Entry
0:01:06.766667,2,white,Exit
0:01:06.766667,1,white,Entry
0:01:06.766667,4,white,Exit
0:01:06.766667,2,white,Entry
0:01:06.766667,1,white,Exit
0:01:06.800000,4,red,Entry
0:01:06.800000,2,red,Exit
0:01:06.800000,2,red,Entry
0:01:06.800000,4,red,Exit
0:01:06.800000,1,red,Entry
0:01:06.800000,2,red,Exit
0:01:06.800000,2,red,Entry
0:01:06.800000,1,red,Exit
0:01:06.800000,4,white,Entry
0:01:06.800000,2,white,Exit
0:01:06.800000,3,white,Entry
0:01:06.800000,4,white,Exit
0:01:06.800000,4,white,Entry
0:01:06.800000,3,white,Exit
0:01:06.800000,1,white,Entry
0:01:06.800000,4,white,Exit
0:01:06.800000,2,white,Entry
0:01:06.800000,1,white,Exit
0:01:06.800000,1,white,Entry
0:01:06.800000,2,white,Exit
0:01:06.800000,4,white,Entry
0:01:06.800000,1,white,Exit
0:01:06.800000,1,white,Entry
0:01:06.800000,4,white,Exit
0:01:06.800000,2,white,Entry
0:01:06.800000,1,white,Exit
0:01:06.800000,1,white,Entry
0:01:06.800000,2,white,Exit
0:01:06.800000,2,white,Entry
0:01:06.800000,1,white,Exit
0:01:06.800000,1,white,Entry
0:01:06.800000,2,white,Exit
0:01:06.800000,2,white,Entry
0:01:06.800000,1,white,Exit
0:01:06.800000,1,white,Entry
0:01:06.800000,2,white,Exit
0:01:06.800000,2,white,Entry
0:01:06.800000,1,white,Exit
0:01:06.800000,4,white,Entry
0:01:06.800000,2,white,Exit
0:01:06.800000,1,white,Entry
0:01:06.800000,4,white,Exit
0:01:06.800000,2,white,Entry
0:01:06.800000,1,white,Exit
0:01:06.833333,4,red,Entry
0:01:06.833333,2,red,Exit
0:01:06.833333,1,red,Entry
0:01:06.833333,4,red,Exit
0:01:06.833333,2,red,Entry
0:01:06.833333,1,red,Exit
0:01:06.833333,4,white,Entry
0:01:06.833333,2,white,Exit
0:01:06.833333,3,white,Entry
0:01:06.833333,4,white,Exit
0:01:06.833333,1,white,Entry
0:01:06.833333,3,white,Exit
0:01:06.833333,2,white,Entry
0:01:06.833333,1,white,Exit
0:01:06.833333,4,white,Entry
0:01:06.833333,2,white,Exit
0:01:06.833333,2,white,Entry
0:01:06.833333,4,white,Exit
0:01:06.833333,1,white,Entry
0:01:06.833333,2,white,Exit
0:01:06.833333,2,white,Entry
0:01:06.833333,1,white,Exit
0:01:06.833333,1,white,Entry
0:01:06.833333,2,white,Exit
0:01:06.833333,2,white,Entry
0:01:06.833333,1,white,Exit
0:01:06.833333,1,white,Entry
0:01:06.833333,2,white,Exit
0:01:06.833333,4,white,Entry
0:01:06.833333,1,white,Exit
0:01:06.833333,1,white,Entry
0:01:06.833333,4,white,Exit
0:01:06.833333,2,white,Entry
0:01:06.833333,1,white,Exit
0:01:06.866667,3,red,Entry
0:01:06.866667,2,red,Exit
0:01:06.866667,4,red,Entry
0:01:06.866667,3,red,Exit
0:01:06.866667,2,red,Entry
0:01:06.866667,4,red,Exit
0:01:06.866667,1,red,Entry
0:01:06.866667,2,red,Exit
0:01:06.866667,2,red,Entry
0:01:06.866667,1,red,Exit
0:01:06.866667,4,white,Entry
0:01:06.866667,2,white,Exit
0:01:06.866667,3,white,Entry
0:01:06.866667,4,white,Exit
0:01:06.866667,4,white,Entry
0:01:06.866667,3,white,Exit
0:01:06.866667,2,white,Entry
0:01:06.866667,4,white,Exit
0:01:06.866667,1,white,Entry
0:01:06.866667,2,white,Exit
0:01:06.866667,2,white,Entry
0:01:06.866667,1,white,Exit
0:01:06.866667,4,white,Entry
0:01:06.866667,2,white,Exit
0:01:06.866667,2,white,Entry
0:01:06.866667,4,white,Exit
0:01:06.866667,1,white,Entry
0:01:06.866667,2,white,Exit
0:01:06.866667,2,white,Entry
0:01:06.866667,1,white,Exit
0:01:06.866667,1,white,Entry
0:01:06.866667,2,white,Exit
0:01:06.866667,2,white,Entry
0:01:06.866667,1,white,Exit
0:01:06.866667,1,white,Entry
0:01:06.866667,2,white,Exit
0:01:06.866667,2,white,Entry
0:01:06.866667,1,white,Exit
0:01:06.866667,1,white,Entry
0:01:06.866667,2,white,Exit
0:01:06.866667,2,white,Entry
0:01:06.866667,1,white,Exit
0:01:06.866667,1,white,Entry
0:01:06.866667,2,white,Exit
